id,bbox_n_yolo
64739b6b-2ef7-459e-8604-0578392094bd,"[[0.31875, 0.444531, 0.3125, 0.676562], [0.692969, 0.421875, 0.317188, 0.665625]]"
6475d34d-7984-4ed0-9603-12b74bc48efb,"[[0.3, 0.434375, 0.325, 0.546875], [0.671875, 0.408594, 0.3375, 0.489063]]"
647974ba-117e-4159-a00e-30ef27b634c6,"[[0.284375, 0.542188, 0.35, 0.68125], [0.660156, 0.559375, 0.270313, 0.703125]]"
6479c18f-0b92-4ad5-84a0-53ed3593a2aa,"[[0.34375, 0.432031, 0.3, 0.604688], [0.672656, 0.445312, 0.242188, 0.63125]]"
647a1939-b281-4c7c-ba12-ac055793f929,"[[0.354687, 0.410156, 0.275, 0.592187], [0.6625, 0.399219, 0.265625, 0.595313]]"
647aae90-5201-4b8b-8733-835d0bd244c3,"[[0.305469, 0.50625, 0.435937, 0.728125], [0.732812, 0.528125, 0.346875, 0.734375]]"
647c2b90-4ef5-477b-b60b-00bc2094eb13,"[[0.252344, 0.414844, 0.404687, 0.639062], [0.70625, 0.392188, 0.39375, 0.6375]]"
6480ace6-1b94-482a-8023-78f13c130c57,"[[0.240625, 0.460938, 0.36875, 0.7125], [0.673438, 0.451562, 0.346875, 0.715625]]"
6481b010-dd4c-485b-b01f-79ae3cd5b9b0,"[[0.297656, 0.353906, 0.410938, 0.598437], [0.757812, 0.378125, 0.403125, 0.625]]"
649bc416-efaa-4cb1-8751-c9652cb268fd,"[[0.311719, 0.433594, 0.398438, 0.648438], [0.697656, 0.4375, 0.317188, 0.684375]]"
649ce8d0-49ba-40ee-9287-a9d5e16178a6,"[[0.273438, 0.432031, 0.346875, 0.817187], [0.691406, 0.471875, 0.326562, 0.859375]]"
64b1aa7c-42aa-4685-8acd-4ff0eae65117,"[[0.302344, 0.367969, 0.339062, 0.585938], [0.697656, 0.398438, 0.304688, 0.625]]"
64b3e733-0567-4c97-b68c-3760dc45bab6,"[[0.334375, 0.498437, 0.3875, 0.7375], [0.775, 0.460156, 0.39375, 0.714063]]"
64b8ea51-056b-4fa3-a1cd-8913f49424cb,"[[0.273438, 0.452344, 0.353125, 0.704688], [0.7125, 0.450781, 0.35625, 0.735938]]"
64be5fab-9938-4e79-9633-1aa4ee33ebf5,"[[0.278125, 0.482812, 0.403125, 0.775], [0.739062, 0.45625, 0.3875, 0.778125]]"
64be85d9-4e40-46d4-bd62-802f2304db21,"[[0.304688, 0.419531, 0.378125, 0.735938], [0.740625, 0.446094, 0.346875, 0.773438]]"
64c1f01e-0586-412c-a169-5778b979597c,"[[0.328125, 0.423438, 0.3375, 0.63125], [0.705469, 0.394531, 0.251563, 0.589063]]"
64c6e8dd-97cb-4641-9352-e36c0f9b8d02,"[[0.334375, 0.423438, 0.325, 0.65], [0.695312, 0.44375, 0.315625, 0.659375]]"
64c8352e-95ee-40bd-86a5-799d705ab852,"[[0.276562, 0.445312, 0.39375, 0.5125], [0.714063, 0.452344, 0.365625, 0.504687]]"
64cb56b3-df09-472f-ba13-201c40f4987e,"[[0.2875, 0.457031, 0.3875, 0.635938], [0.724219, 0.475781, 0.389062, 0.645312]]"
64d18b36-074a-409f-8a7e-7bb0103d6725,"[[0.330469, 0.504687, 0.304688, 0.8375], [0.689063, 0.461719, 0.296875, 0.751563]]"
64ed913f-1663-4f8b-b9cd-b93ca14dbd0f,"[[0.354687, 0.451562, 0.328125, 0.6125], [0.739844, 0.4625, 0.326562, 0.659375]]"
64ee25da-af6c-4f39-8432-20a6bfb82568,"[[0.301563, 0.446094, 0.4, 0.751563], [0.720313, 0.473438, 0.359375, 0.8]]"
64f134d6-370e-46f5-a16e-0c9832f1eda9,"[[0.289844, 0.529687, 0.364063, 0.85625], [0.690625, 0.527344, 0.353125, 0.848437]]"
64fac68e-97ad-429a-b630-a0a997e7ad23,"[[0.210156, 0.524219, 0.348438, 0.760938], [0.571875, 0.538281, 0.24375, 0.707812]]"
64febd26-2c07-4e4b-a71d-e55d856ed00e,"[[0.33125, 0.429688, 0.3375, 0.69375], [0.757812, 0.439063, 0.384375, 0.75]]"
6502337c-9c85-4ce3-8d49-3a1175d426bb,"[[0.276562, 0.3875, 0.403125, 0.646875], [0.750781, 0.420312, 0.420312, 0.715625]]"
65057bbb-2d6e-41d4-b6ab-65ca5ba39bcf,"[[0.289844, 0.48125, 0.364063, 0.771875], [0.673438, 0.496094, 0.303125, 0.820312]]"
6507fe24-17e0-4de7-aa13-963e93c10ce9,"[[0.251563, 0.429688, 0.34375, 0.54375], [0.726562, 0.425781, 0.440625, 0.535937]]"
650afcc7-26bd-4f83-b9f4-e0219d836c52,"[[0.302344, 0.4625, 0.417187, 0.79375], [0.75, 0.4625, 0.3625, 0.765625]]"
650feb8a-db0e-4ba8-a1a2-be3bf2ea9259,"[[0.251563, 0.392969, 0.39375, 0.598437], [0.705469, 0.402344, 0.382812, 0.604688]]"
65104c2a-0b48-4c84-9cc5-706751fde2c2,"[[0.332813, 0.553906, 0.303125, 0.785937], [0.692187, 0.54375, 0.340625, 0.765625]]"
65139428-111f-4e09-82a6-14fafe18cbbe,"[[0.309375, 0.432812, 0.30625, 0.65], [0.64375, 0.423438, 0.28125, 0.68125]]"
6518f095-9599-4dcb-bbba-5cc260babfef,"[[0.325781, 0.479687, 0.392188, 0.75], [0.750781, 0.49375, 0.354687, 0.834375]]"
651be07e-374b-49b9-b062-be338b0db63c,"[[0.280469, 0.345313, 0.329688, 0.5375], [0.65, 0.352344, 0.3125, 0.573438]]"
652122ac-42a4-483d-beb1-60d37753b289,"[[0.290625, 0.428906, 0.384375, 0.617188], [0.7625, 0.427344, 0.390625, 0.617188]]"
65225798-dc6e-469e-8010-427accb9e41c,"[[0.2625, 0.479687, 0.328125, 0.64375], [0.667969, 0.447656, 0.360938, 0.551562]]"
6523f381-773b-4b2f-96af-8969b01bdd89,"[[0.309375, 0.392188, 0.3375, 0.65], [0.745313, 0.4625, 0.378125, 0.771875]]"
65247f5b-027f-4cff-95aa-f424dfeef259,"[[0.250781, 0.579688, 0.398438, 0.80625], [0.696094, 0.564063, 0.376563, 0.825]]"
652cf0c2-fed4-407c-8bd7-94d7e8787b35,"[[0.346875, 0.410156, 0.3375, 0.573438], [0.714063, 0.414062, 0.3375, 0.60625]]"
652d6bb3-56a0-4a89-9631-684ce27cfc4c,"[[0.31875, 0.478906, 0.33125, 0.648438], [0.685937, 0.490625, 0.334375, 0.63125]]"
652ef311-c8c4-44c9-8d0b-2c890a97c2fa,"[[0.257812, 0.499219, 0.415625, 0.723437], [0.740625, 0.45625, 0.46875, 0.659375]]"
652f37d5-445a-4700-8937-9efd52353641,"[[0.242969, 0.5, 0.414062, 0.896875], [0.719531, 0.496094, 0.398438, 0.895312]]"
6531f746-dcdc-465b-a8af-64945c4d8efc,"[[0.707812, 0.417187, 0.309375, 0.675], [0.305469, 0.411719, 0.360938, 0.617188]]"
6541f0d9-af95-4f70-8ed9-bad9b4a5a731,"[[0.292969, 0.467187, 0.307812, 0.74375], [0.710938, 0.451562, 0.409375, 0.775]]"
6542c163-7ccb-406f-8278-b27ca52ef90f,"[[0.685937, 0.464062, 0.309375, 0.6375], [0.315625, 0.440625, 0.3125, 0.596875]]"
6544c049-a898-4268-857f-7e6b9edaf878,"[[0.260937, 0.528125, 0.340625, 0.8375], [0.695312, 0.530469, 0.359375, 0.867188]]"
654a61e7-07a9-4cb1-855f-a21ecba6fb18,"[[0.235156, 0.4875, 0.385937, 0.765625], [0.751563, 0.473438, 0.459375, 0.7625]]"
654ee294-ce1d-46e6-886a-6e59dd966da5,"[[0.261719, 0.429688, 0.432812, 0.61875], [0.732031, 0.407031, 0.395313, 0.592187]]"
6556ce72-1a60-40aa-aaf7-b50dbf07fae7,"[[0.266406, 0.396094, 0.339062, 0.526563], [0.657813, 0.402344, 0.325, 0.545312]]"
655b50aa-398c-4021-b661-7625acdbdbc2,"[[0.351562, 0.382812, 0.315625, 0.63125], [0.7125, 0.3625, 0.3, 0.5875]]"
655c2089-7835-4749-bbcf-283d0531158c,"[[0.310937, 0.497656, 0.340625, 0.760938], [0.730469, 0.529687, 0.360938, 0.81875]]"
655ce7e9-2b01-4e06-849a-da6eb968de08,"[[0.239063, 0.6, 0.359375, 0.775], [0.686719, 0.597656, 0.395313, 0.760938]]"
655dc462-0674-4fba-bb61-f751def14747,"[[0.298438, 0.453906, 0.359375, 0.789062], [0.735156, 0.475, 0.379688, 0.865625]]"
6560b160-0f16-45ec-bac1-d753db15fc5a,"[[0.308594, 0.4, 0.289062, 0.703125], [0.665625, 0.405469, 0.325, 0.770312]]"
656586ac-36bb-43b7-9858-93885d5b1f07,"[[0.311719, 0.4375, 0.370312, 0.628125], [0.721875, 0.422656, 0.325, 0.598437]]"
657b1ec2-8f10-4070-bfde-db020bbdb2fe,"[[0.346875, 0.425781, 0.3375, 0.420312], [0.669531, 0.503906, 0.226562, 0.532813]]"
657ca713-8f72-4a89-b6ac-a849d1c36497,"[[0.292969, 0.470313, 0.435937, 0.7125], [0.752344, 0.455469, 0.373437, 0.670312]]"
6585a8f4-0489-4818-8188-f11256ff98aa,"[[0.303906, 0.357812, 0.307812, 0.5125], [0.68125, 0.438281, 0.35, 0.701562]]"
658a2896-6f1b-41b8-bf00-c737fec7c969,"[[0.303906, 0.411719, 0.335938, 0.642188], [0.745313, 0.444531, 0.378125, 0.745313]]"
658da350-aa7a-4a04-b084-43a89e53259d,"[[0.274219, 0.473438, 0.314063, 0.865625], [0.696875, 0.45625, 0.4, 0.846875]]"
658e7faf-1a01-4388-ba49-2976020b81d7,"[[0.265625, 0.460938, 0.39375, 0.7125], [0.709375, 0.476562, 0.41875, 0.74375]]"
658f18d3-69ea-4ee6-ace7-d179d441036a,"[[0.374219, 0.492969, 0.335938, 0.845313], [0.744531, 0.513281, 0.317188, 0.864062]]"
65902ad5-4a64-4307-b87a-6eeae470d22b,"[[0.334375, 0.442969, 0.33125, 0.660937], [0.728906, 0.484375, 0.357812, 0.728125]]"
65969fd4-a141-42fa-95bd-18de9cc61aca,"[[0.416406, 0.569531, 0.342187, 0.379688], [0.725781, 0.614844, 0.239063, 0.457813]]"
659bf031-6a2e-44f3-b3f3-3f0a7ca168f7,"[[0.242188, 0.495312, 0.340625, 0.60625], [0.646875, 0.440625, 0.321875, 0.590625]]"
659d9a24-907f-4e4f-b9bb-138cd3004dae,"[[0.290625, 0.465625, 0.45625, 0.628125], [0.751563, 0.490625, 0.378125, 0.671875]]"
659ecb83-6644-41c9-847f-20edb3d63a07,"[[0.285938, 0.382812, 0.325, 0.51875], [0.646094, 0.433594, 0.307812, 0.604688]]"
65a018da-8ac3-4394-aae9-2720e36887f1,"[[0.41875, 0.5875, 0.25625, 0.334375], [0.70625, 0.592187, 0.26875, 0.375]]"
65a4fa5f-9b5f-4efd-aa8e-ceb040869990,"[[0.320312, 0.378125, 0.334375, 0.565625], [0.659375, 0.45625, 0.25625, 0.721875]]"
65ae78e3-b034-42eb-8bda-e56a3390f317,"[[0.297656, 0.461719, 0.348438, 0.667188], [0.717187, 0.485156, 0.35625, 0.707812]]"
65b7888b-af92-47e8-afb8-44365bb4ac8d,"[[0.317969, 0.479687, 0.320312, 0.76875], [0.69375, 0.489063, 0.34375, 0.778125]]"
65baf406-5fa2-4596-a875-b3a812207328,"[[0.3125, 0.477344, 0.30625, 0.667188], [0.723437, 0.439844, 0.346875, 0.679688]]"
65cce42a-a48d-4f0b-a7f1-15315afef5d2,"[[0.335156, 0.342969, 0.360938, 0.532813], [0.703906, 0.357031, 0.289062, 0.551562]]"
65dc4d7e-6ac1-4e6b-8604-287aaf7cb1e5,"[[0.314063, 0.379688, 0.309375, 0.50625], [0.652344, 0.419531, 0.307812, 0.595313]]"
65ed716d-a973-4f53-b84a-6b54ac0cd56a,"[[0.310937, 0.492188, 0.365625, 0.78125], [0.708594, 0.482031, 0.329688, 0.789062]]"
65ee68ec-bee2-446e-8aa7-171ee0bef2c0,"[[0.246094, 0.494531, 0.357812, 0.692187], [0.690625, 0.4375, 0.425, 0.628125]]"
65f28631-191a-4882-85b5-11cd65efb19b,"[[0.204687, 0.407813, 0.321875, 0.6], [0.582031, 0.436719, 0.295312, 0.660937]]"
65ffbc68-367f-469a-9246-9277b57bd615,"[[0.201563, 0.576562, 0.328125, 0.803125], [0.610938, 0.571875, 0.34375, 0.809375]]"
6607ca20-4737-43b9-b297-d119873f1754,"[[0.296094, 0.427344, 0.370312, 0.592187], [0.726562, 0.463281, 0.390625, 0.623437]]"
660ede33-6ea2-4c03-803a-85748aaa7222,"[[0.279687, 0.498437, 0.428125, 0.63125], [0.71875, 0.504687, 0.36875, 0.66875]]"
661727c8-2d04-4420-94e3-501313a21296,"[[0.223438, 0.478125, 0.365625, 0.7625], [0.683594, 0.445312, 0.357812, 0.7375]]"
66184e1e-d09c-4cfc-9ff7-5b892566f140,"[[0.325, 0.360156, 0.35, 0.617188], [0.66875, 0.375, 0.2875, 0.565625]]"
661d6964-432d-4663-a070-70b24702dbb1,"[[0.288281, 0.398438, 0.314063, 0.56875], [0.626563, 0.410938, 0.315625, 0.575]]"
661f42bd-2094-45f6-b106-9461968fdfc4,"[[0.292187, 0.510938, 0.328125, 0.709375], [0.661719, 0.514062, 0.292187, 0.66875]]"
6629a45f-b1e4-4be1-844b-15371e8b5a79,"[[0.360156, 0.430469, 0.354687, 0.789062], [0.76875, 0.407813, 0.34375, 0.70625]]"
662d54de-2252-49f8-89e2-54b3836a6def,"[[0.257812, 0.401562, 0.353125, 0.6625], [0.678125, 0.390625, 0.39375, 0.628125]]"
6635be9a-ebe6-4c2c-953d-2ef1f8d65df1,"[[0.3, 0.470313, 0.3625, 0.74375], [0.676562, 0.480469, 0.328125, 0.782813]]"
663773a4-0f1a-44ba-a6f3-aa0db834de5a,"[[0.248438, 0.471875, 0.353125, 0.553125], [0.676562, 0.496094, 0.3625, 0.617188]]"
663c34ed-9fa8-436b-8c35-88302307fa5e,"[[0.311719, 0.367969, 0.360938, 0.573438], [0.721875, 0.373437, 0.325, 0.6125]]"
6645c3fb-931b-4f97-a9b5-045f2ad438f5,"[[0.296094, 0.4375, 0.376563, 0.684375], [0.729688, 0.474219, 0.384375, 0.785937]]"
66474484-30f7-4f06-a0e6-d02580f99915,"[[0.314844, 0.4875, 0.389062, 0.690625], [0.728125, 0.466406, 0.34375, 0.639062]]"
6649dac8-44f1-4600-9d9c-f0bb55e6f874,"[[0.241406, 0.463281, 0.410938, 0.651563], [0.696094, 0.461719, 0.407813, 0.667188]]"
6651fcff-b4af-4ab7-8c41-56ddeb931d9e,"[[0.309375, 0.536719, 0.303125, 0.867188], [0.725, 0.532813, 0.38125, 0.859375]]"
665e7a60-ea5f-4571-8fa4-135103173c81,"[[0.260156, 0.501563, 0.379688, 0.93125], [0.683594, 0.524219, 0.301563, 0.904687]]"
666a08b6-a4e2-4dc0-ad8d-122d609e6188,"[[0.334375, 0.421094, 0.26875, 0.432812], [0.677344, 0.410938, 0.279687, 0.49375]]"
666c91a0-ebe2-4487-891b-8105e902ede0,"[[0.299219, 0.489844, 0.335938, 0.767188], [0.710938, 0.496875, 0.353125, 0.825]]"
666f9f95-9c84-4065-a828-3a02f60e175b,"[[0.28125, 0.49375, 0.43125, 0.909375], [0.760156, 0.476562, 0.414062, 0.875]]"
668c7bea-ca06-4131-9567-33078f889aa0,"[[0.257031, 0.56875, 0.382812, 0.796875], [0.713281, 0.555469, 0.392188, 0.807813]]"
6698a813-373d-4d2a-9ecb-89ced5d2c1f8,"[[0.326562, 0.471094, 0.353125, 0.726562], [0.720313, 0.477344, 0.309375, 0.757812]]"
669a8626-fdb4-4778-b51a-e58817d77545,"[[0.316406, 0.46875, 0.314063, 0.753125], [0.661719, 0.478906, 0.295312, 0.785937]]"
669ae596-b72a-4acf-bd63-2aa25513017f,"[[0.271094, 0.332031, 0.348438, 0.554688], [0.628125, 0.417187, 0.259375, 0.6875]]"
66a526d9-96b0-4b98-89db-1c0c9eba59f7,"[[0.341406, 0.578906, 0.401562, 0.676562], [0.780469, 0.547656, 0.395313, 0.635938]]"
66a922c2-85e1-4f64-9e1c-e53b0a851bbf,"[[0.323437, 0.4625, 0.346875, 0.740625], [0.739062, 0.480469, 0.390625, 0.820312]]"
66aa8f78-13e3-4e42-94a2-75e41d43f7f6,"[[0.332031, 0.482031, 0.282813, 0.592187], [0.678906, 0.498437, 0.295312, 0.6375]]"
66ab312c-f347-4ab2-82fd-556340d73589,"[[0.282031, 0.503125, 0.392188, 0.728125], [0.696094, 0.513281, 0.351562, 0.717187]]"
66ab97fc-4b26-454e-8e09-e06e1c2eb74b,"[[0.307031, 0.455469, 0.329688, 0.676562], [0.672656, 0.460156, 0.339062, 0.664062]]"
66b1b408-1ce8-44d6-85ef-052e692d313c,"[[0.330469, 0.401562, 0.348438, 0.6125], [0.68125, 0.41875, 0.29375, 0.665625]]"
66ba8805-6b82-4cf7-9cd7-3e3916ca87df,"[[0.297656, 0.45, 0.323437, 0.871875], [0.685156, 0.448437, 0.326562, 0.88125]]"
66c6ee2e-717e-4ca1-8069-0d0987d53fa4,"[[0.295312, 0.398438, 0.390625, 0.628125], [0.692187, 0.401562, 0.328125, 0.6625]]"
66d0c0c2-6e75-4481-b1aa-1160c602fe68,"[[0.290625, 0.395313, 0.35625, 0.65], [0.739062, 0.364063, 0.415625, 0.63125]]"
66d93c4a-65f9-434d-977d-fed708e2ebf3,"[[0.309375, 0.516406, 0.30625, 0.717187], [0.708594, 0.536719, 0.342187, 0.792188]]"
66e1239c-bcdc-4787-98e5-73ee2421add5,"[[0.252344, 0.570312, 0.395313, 0.825], [0.699219, 0.550781, 0.401562, 0.820312]]"
66e24a72-93f7-4eb9-8061-fea04f27802b,"[[0.304688, 0.461719, 0.3375, 0.629687], [0.679688, 0.467187, 0.3375, 0.634375]]"
66e6bf74-56ac-4dc5-86a8-9fd51ddb4446,"[[0.358594, 0.503125, 0.373437, 0.746875], [0.699219, 0.589063, 0.257812, 0.75]]"
66f1c67a-5e4b-4004-951a-59fa33c38552,"[[0.325, 0.446094, 0.346875, 0.648438], [0.701562, 0.482031, 0.315625, 0.707812]]"
66f41434-28aa-48e7-aa51-261822590986,"[[0.251563, 0.428906, 0.328125, 0.779687], [0.654687, 0.430469, 0.353125, 0.735938]]"
66f58805-60f8-4e89-b99c-dd060a33bb86,"[[0.325781, 0.45625, 0.392188, 0.675], [0.757031, 0.422656, 0.323437, 0.635938]]"
66f64de8-cacd-47b9-a47f-37b5a612bdd5,"[[0.272656, 0.486719, 0.407813, 0.879687], [0.720313, 0.508594, 0.35625, 0.892188]]"
66ff514e-220e-4acd-97d7-1336a53feecd,"[[0.267969, 0.523438, 0.298438, 0.6375], [0.678906, 0.469531, 0.360938, 0.564063]]"
66fff5c7-b6f3-4791-8759-f953f371790e,"[[0.277344, 0.403906, 0.345313, 0.595313], [0.70625, 0.378125, 0.3375, 0.553125]]"
670758b6-74fd-4b1e-8307-45f114e73002,"[[0.290625, 0.401562, 0.31875, 0.5125], [0.671875, 0.399219, 0.296875, 0.526563]]"
670fe5a1-c998-46bb-83c0-e1925c6b3c71,"[[0.279687, 0.555469, 0.371875, 0.817187], [0.659375, 0.551562, 0.33125, 0.865625]]"
6712b830-bb81-4536-8145-3ec571b860bf,"[[0.325, 0.417969, 0.309375, 0.545312], [0.722656, 0.421875, 0.335938, 0.596875]]"
6713f9e4-1a57-414d-b19f-ddabcf32b9c1,"[[0.333594, 0.484375, 0.342187, 0.596875], [0.676562, 0.510938, 0.290625, 0.6625]]"
671e2555-d5b6-4cf8-ae19-a79f7b97f5e1,"[[0.372656, 0.475, 0.339062, 0.565625], [0.734375, 0.510938, 0.29375, 0.58125]]"
672a7b2f-f672-46c5-b876-bad17cd8a567,"[[0.233594, 0.446094, 0.392188, 0.673438], [0.75625, 0.423438, 0.4625, 0.646875]]"
67305076-ddff-44df-9682-9af7203dd20a,"[[0.328125, 0.555469, 0.38125, 0.804688], [0.755469, 0.575781, 0.348438, 0.820312]]"
6732e2b6-1aa2-4731-89fa-6e2dd58c3195,"[[0.303125, 0.3875, 0.33125, 0.59375], [0.684375, 0.426563, 0.296875, 0.66875]]"
6733e222-411a-4703-98fe-9c147ef562b7,"[[0.310937, 0.401562, 0.384375, 0.70625], [0.721094, 0.40625, 0.295312, 0.690625]]"
673af04c-9370-4356-a97d-32f6bb128230,"[[0.288281, 0.445312, 0.307812, 0.63125], [0.663281, 0.434375, 0.323437, 0.671875]]"
673f1dcd-acfc-40c1-a85a-cc080af094b6,"[[0.26875, 0.4875, 0.39375, 0.640625], [0.696875, 0.49375, 0.35625, 0.678125]]"
67580792-919e-40f8-bcb4-9b869731feeb,"[[0.353906, 0.407813, 0.382812, 0.759375], [0.767188, 0.420312, 0.321875, 0.78125]]"
67604c51-1e73-41b3-b268-d136308d7f60,"[[0.389062, 0.498437, 0.309375, 0.60625], [0.753125, 0.486719, 0.325, 0.642188]]"
6763be21-4c3d-4f0a-a40b-27d2b79d4e50,"[[0.726562, 0.532813, 0.396875, 0.7875], [0.235937, 0.55, 0.421875, 0.740625]]"
6769d4a8-086d-42cf-b9e6-f499d5877a1e,"[[0.709375, 0.465625, 0.35, 0.75], [0.30625, 0.483594, 0.3375, 0.745313]]"
67702847-2e38-4864-acd6-5ca69941ee68,"[[0.314063, 0.39375, 0.334375, 0.68125], [0.741406, 0.410156, 0.301563, 0.657813]]"
677104bc-647f-4bad-9a5e-2aafe5ccd847,"[[0.278125, 0.394531, 0.4125, 0.695312], [0.727344, 0.377344, 0.339062, 0.710938]]"
67723646-17d0-4316-a1d5-3008df3d2918,"[[0.29375, 0.480469, 0.3375, 0.701562], [0.728125, 0.50625, 0.346875, 0.775]]"
677b6db0-31ab-47d4-bb96-5cd301c8f6ac,"[[0.346875, 0.471875, 0.278125, 0.603125], [0.695312, 0.478906, 0.284375, 0.645312]]"
6789e4a8-92e1-47df-8b10-d979da39489a,"[[0.274219, 0.528125, 0.348438, 0.909375], [0.697656, 0.523438, 0.320312, 0.8875]]"
67a25567-950c-4e4e-abe8-f6065adf7ddb,"[[0.329688, 0.516406, 0.246875, 0.692187], [0.68125, 0.478906, 0.34375, 0.682813]]"
67a495f5-4a1c-4176-9562-2657a7790eed,"[[0.307031, 0.453906, 0.289062, 0.479687], [0.70625, 0.441406, 0.38125, 0.501563]]"
67af68f7-7ba0-49a0-a373-3a8801eb0faa,"[[0.307812, 0.365625, 0.334375, 0.490625], [0.691406, 0.376563, 0.317188, 0.49375]]"
67bb2550-c8eb-405c-a96c-7e820dd247de,"[[0.264844, 0.425781, 0.376563, 0.654687], [0.678125, 0.457813, 0.303125, 0.73125]]"
67bda6e9-0606-4653-ba20-5f48fa5e5b19,"[[0.278906, 0.417187, 0.326562, 0.55], [0.701562, 0.408594, 0.378125, 0.579688]]"
67bde75b-1e5b-4697-a639-786524a36306,"[[0.30625, 0.489844, 0.33125, 0.760938], [0.694531, 0.494531, 0.351562, 0.757812]]"
67c4416b-89e7-40fd-a1a9-3155979fcf6b,"[[0.267188, 0.36875, 0.371875, 0.559375], [0.707031, 0.345313, 0.395313, 0.51875]]"
67c8fe1f-1823-4ccb-adae-f87ea3193425,"[[0.328125, 0.429688, 0.29375, 0.625], [0.685937, 0.442969, 0.3125, 0.639062]]"
67d27fb3-23c8-44b7-aec5-ed80e9bf6a71,"[[0.40625, 0.482812, 0.31875, 0.725], [0.820312, 0.421094, 0.35, 0.660937]]"
67d3546a-7f3c-498a-9fca-d111b04315b9,"[[0.321094, 0.48125, 0.395313, 0.803125], [0.757812, 0.492969, 0.353125, 0.795312]]"
67d72432-8ea3-448c-943c-54d63a10701f,"[[0.291406, 0.376563, 0.339062, 0.54375], [0.679688, 0.371094, 0.359375, 0.545312]]"
67e6db21-bb11-42e2-ae31-e11ac0596d1a,"[[0.33125, 0.495312, 0.35, 0.725], [0.729688, 0.478906, 0.365625, 0.735938]]"
67ec68b0-a5ea-4744-83b8-8a8f6a770288,"[[0.282813, 0.459375, 0.4125, 0.671875], [0.70625, 0.485938, 0.34375, 0.6875]]"
67ee3f8f-2619-4800-bedf-15794758d155,"[[0.323437, 0.495312, 0.346875, 0.7], [0.692187, 0.504687, 0.31875, 0.65625]]"
6800dc93-099c-48b3-8554-e934626de338,"[[0.372656, 0.448437, 0.264062, 0.66875], [0.728125, 0.440625, 0.353125, 0.646875]]"
68037c3e-87f2-427e-816b-da837754a1e7,"[[0.270313, 0.521875, 0.390625, 0.796875], [0.724219, 0.519531, 0.385937, 0.817187]]"
6809dbcb-6f77-46de-beef-b9bb6fa06224,"[[0.297656, 0.385156, 0.429688, 0.635938], [0.710156, 0.408594, 0.304688, 0.707812]]"
680fac3f-966d-4c7d-a188-a0cc14f735b9,"[[0.308594, 0.56875, 0.335938, 0.715625], [0.7375, 0.5375, 0.35625, 0.678125]]"
68108123-8750-455d-ba82-667373a00be5,"[[0.314063, 0.392188, 0.346875, 0.63125], [0.728125, 0.410938, 0.33125, 0.66875]]"
6810c44b-d6a4-4542-8f6a-9555fef9639d,"[[0.739062, 0.490625, 0.365625, 0.703125], [0.303906, 0.491406, 0.373437, 0.714063]]"
6816df4d-583e-43ed-a1c0-9353a4059f7b,"[[0.716406, 0.45, 0.301563, 0.6125], [0.363281, 0.48125, 0.314063, 0.621875]]"
682449f6-f723-4460-8bb4-03d027449e8f,"[[0.310156, 0.428906, 0.276562, 0.398438], [0.664062, 0.445312, 0.265625, 0.446875]]"
68273c6b-603d-4d1d-b122-8b30d3a15d3a,"[[0.305469, 0.414844, 0.367188, 0.604688], [0.729688, 0.417969, 0.384375, 0.667188]]"
6831fdb0-41b6-4171-ad98-7487f0a8fd5b,"[[0.640625, 0.503906, 0.26875, 0.751563], [0.310156, 0.502344, 0.295312, 0.739062]]"
6833b49a-ee76-46ec-b620-cda72affbd4d,"[[0.659375, 0.515625, 0.203125, 0.5125], [0.390625, 0.475, 0.2875, 0.440625]]"
6834d1a8-c667-4a5e-ac40-a8be0752d32b,"[[0.796875, 0.495312, 0.3625, 0.64375], [0.328906, 0.488281, 0.407813, 0.654687]]"
6838d485-1670-4082-a4a0-4b111de8d069,"[[0.716406, 0.373437, 0.354687, 0.5125], [0.325781, 0.389844, 0.329688, 0.526563]]"
6846602c-6267-4769-8bb9-1d3695d81482,"[[0.273438, 0.445312, 0.36875, 0.58125], [0.689063, 0.465625, 0.3375, 0.63125]]"
68502c9f-dc74-430c-a839-4625710a62b9,"[[0.313281, 0.45625, 0.342187, 0.64375], [0.708594, 0.471875, 0.360938, 0.678125]]"
6850e324-6105-4e8e-961e-6ae2f5e71e66,"[[0.626563, 0.457813, 0.365625, 0.5875], [0.244531, 0.439844, 0.298438, 0.582812]]"
6851fb69-3777-49a6-a1bb-632c34316799,"[[0.650781, 0.457813, 0.239063, 0.746875], [0.353125, 0.463281, 0.2375, 0.773438]]"
68644ae1-22cf-4237-b7af-85d66df34672,"[[0.321094, 0.370312, 0.307812, 0.6625], [0.661719, 0.39375, 0.298438, 0.7125]]"
686b3071-ceee-45c2-ad48-f091f4f5db78,"[[0.321875, 0.453906, 0.3125, 0.698438], [0.705469, 0.458594, 0.345313, 0.742188]]"
6872208c-5e92-4a4d-873a-13b1bd23daba,"[[0.311719, 0.453906, 0.442188, 0.729688], [0.7625, 0.46875, 0.35625, 0.746875]]"
6876208f-f19f-45a4-aa5f-4efe3d542d20,"[[0.278906, 0.321875, 0.335938, 0.546875], [0.682031, 0.332813, 0.332813, 0.54375]]"
688315e5-6846-488a-90de-6ac0655149a4,"[[0.240625, 0.409375, 0.340625, 0.709375], [0.641406, 0.386719, 0.373437, 0.657813]]"
